time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	성남시(궁내교)_Q	궁내교_Ti
2018-08-28 4:40	0	0	0	0.95	1.58	0
2018-08-28 4:50	0	0	0	0.95	1.58	0
2018-08-28 5:00	0	0	0	0.94	1.44	0
2018-08-28 5:10	0	0	0	0.94	1.44	0
2018-08-28 5:20	0	0	0	0.94	1.44	0
2018-08-28 5:30	0	0	0	0.94	1.44	0
2018-08-28 5:40	0	0	0	0.94	1.44	0
2018-08-28 5:50	0	0	0	0.93	1.32	0
2018-08-28 6:00	0	0	0	0.93	1.32	0
2018-08-28 6:10	0	0	0	0.93	1.32	0
2018-08-28 6:20	0	0	0	0.92	1.2	0
2018-08-28 6:30	0	0	0	0.92	1.2	0
2018-08-28 6:40	0	0	0	0.92	1.2	0
2018-08-28 6:50	0	0	0	0.92	1.2	0
2018-08-28 7:00	1	0	0	0.91	1.08	0.488
2018-08-28 7:10	0	0	0	0.91	1.08	0
2018-08-28 7:20	0	1	0	0.91	1.08	0.451
2018-08-28 7:30	0	0	0	0.91	1.08	0
2018-08-28 7:40	0	0	0	0.91	1.08	0
2018-08-28 7:50	1	0	0	0.91	1.08	0.488
2018-08-28 8:00	1	0	0	0.91	1.08	0.488
2018-08-28 8:10	0	1	1	0.91	1.08	0.512
2018-08-28 8:20	0	1	0	0.93	1.32	0.451
2018-08-28 8:30	1	0	0	0.96	1.72	0.488
2018-08-28 8:40	0	1	1	0.99	2.17	0.512
2018-08-28 8:50	3	0	1	1.02	2.7	1.525
2018-08-28 9:00	1	0	0	1.03	2.9	0.488
2018-08-28 9:10	1	0	0	1.04	3.1	0.488
2018-08-28 9:20	0	0	0	1.05	3.31	0
2018-08-28 9:30	1	0	1	1.06	3.54	0.549
2018-08-28 9:40	2	0	2	1.06	3.54	1.098
2018-08-28 9:50	9	3	6	1.07	3.77	6.111
2018-08-28 10:00	5	5	4	1.1	4.54	4.939
2018-08-28 10:10	4	5	1	1.19	7.48	4.268
2018-08-28 10:20	6	7	0	1.27	11.04	6.085
2018-08-28 10:30	3	4	0	1.35	15.42	3.268
2018-08-28 10:40	0	4	1	1.41	19.26	1.865
2018-08-28 10:50	0	1	0	1.54	29.5	0.451
2018-08-28 11:00	1	0	0	1.75	52.26	0.488
2018-08-28 11:10	0	3	0	1.92	71.24	1.353
2018-08-28 11:20	2	1	1	2.02	82.33	1.488
2018-08-28 11:30	3	4	1	2.05	85.81	3.329
2018-08-28 11:40	3	4	5	2.02	82.33	3.573
2018-08-28 11:50	1	1	1	1.96	75.59	1
2018-08-28 12:00	4	1	6	1.88	67.02	2.769
2018-08-28 12:10	1	1	4	1.82	60.91	1.183
2018-08-28 12:20	0	0	1	1.79	57.56	0.061
2018-08-28 12:30	0	0	0	1.76	53.56	0
2018-08-28 12:40	1	0	0	1.71	47.29	0.488
2018-08-28 12:50	0	0	1	1.66	41.51	0.061
2018-08-28 13:00	0	0	1	1.61	36.19	0.061
2018-08-28 13:10	0	0	1	1.56	31.32	0.061
2018-08-28 13:20	0	0	2	1.52	27.74	0.122
2018-08-28 13:30	0	0	2	1.47	23.65	0.122
2018-08-28 13:40	0	0	5	1.44	21.38	0.305
2018-08-28 13:50	4	0	3	1.41	19.26	2.135
2018-08-28 14:00	3	0	0	1.39	17.92	1.464
2018-08-28 14:10	2	2	0	1.39	17.92	1.878
2018-08-28 14:20	0	2	0	1.42	19.95	0.902
2018-08-28 14:30	0	0	0	1.43	20.66	0
2018-08-28 14:40	11	7	0	1.4	18.58	8.525
2018-08-28 14:50	6	5	0	1.43	20.66	5.183
2018-08-28 15:00	1	0	0	1.53	28.61	0.488
2018-08-28 15:10	1	1	1	1.63	38.26	1
2018-08-28 15:20	2	1	1	1.74	50.99	1.488
2018-08-28 15:30	0	1	0	1.83	61.9	0.451
2018-08-28 15:40	0	1	0	1.86	64.95	0.451
2018-08-28 15:50	1	0	0	1.86	64.95	0.488
2018-08-28 16:00	0	0	1	1.85	63.93	0.061
2018-08-28 16:10	0	0	1	1.82	60.91	0.061
2018-08-28 16:20	1	0	2	1.77	54.87	0.61
2018-08-28 16:30	0	4	9	1.71	47.29	2.353
2018-08-28 16:40	1	3	10	1.66	41.51	2.451
2018-08-28 16:50	9	0	13	1.64	39.32	5.185
2018-08-28 17:00	11	1	8	1.7	46.1	6.307
2018-08-28 17:10	3	0	4	1.76	53.56	1.708
2018-08-28 17:20	0	0	4	1.81	59.91	0.244
2018-08-28 17:30	1	0	1	1.81	59.91	0.549
2018-08-28 17:40	0	1	0	1.78	56.2	0.451
2018-08-28 17:50	0	0	0	1.72	48.5	0
2018-08-28 18:00	0	0	0	1.65	40.41	0
2018-08-28 18:10	0	0	0	1.6	35.18	0
2018-08-28 18:20	0	0	1	1.56	31.32	0.061
2018-08-28 18:30	0	0	0	1.54	29.5	0
