time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	성남시(궁내교)_Q	궁내교_Ti
2024-09-20 11:10	0	0	0	0.89	6.64	0
2024-09-20 11:20	0	0	0	0.9	6.98	0
2024-09-20 11:30	0	0	0	0.9	6.98	0
2024-09-20 11:40	0	0	0	0.9	6.98	0
2024-09-20 11:50	0	0	0	0.9	6.98	0
2024-09-20 12:00	0	0	0	0.89	6.64	0
2024-09-20 12:10	0	0	0	0.89	6.64	0
2024-09-20 12:20	0	0	0	0.9	6.98	0
2024-09-20 12:30	0	0	0	0.95	8.73	0
2024-09-20 12:40	0	0	0	0.99	10.26	0
2024-09-20 12:50	0	0	0	1.01	11.06	0
2024-09-20 13:00	0	0	0	1.01	11.06	0
2024-09-20 13:10	0	0	0	1.01	11.06	0
2024-09-20 13:20	0	0	0	0.99	10.26	0
2024-09-20 13:30	1	1	0	0.98	9.87	0.939
2024-09-20 13:40	0	0	2	0.97	9.48	0.122
2024-09-20 13:50	1	0	0	0.96	9.11	0.488
2024-09-20 14:00	0	0	1	0.95	8.73	0.061
2024-09-20 14:10	1	1	0	0.94	8.37	0.939
2024-09-20 14:20	0	1	1	0.94	8.37	0.512
2024-09-20 14:30	1	0	1	0.93	8.01	0.549
2024-09-20 14:40	1	1	1	0.93	8.01	1
2024-09-20 14:50	1	1	0	0.93	8.01	0.939
2024-09-20 15:00	0	0	1	0.93	8.01	0.061
2024-09-20 15:10	1	0	1	0.93	8.01	0.549
2024-09-20 15:20	0	0	0	0.94	8.37	0
2024-09-20 15:30	1	1	1	0.94	8.37	1
2024-09-20 15:40	0	0	0	0.94	8.37	0
2024-09-20 15:50	0	0	0	0.94	8.37	0
2024-09-20 16:00	1	1	1	0.95	8.73	1
2024-09-20 16:10	0	0	0	0.96	9.11	0
2024-09-20 16:20	0	0	0	0.98	9.87	0
2024-09-20 16:30	0	0	0	0.99	10.26	0
2024-09-20 16:40	0	0	1	0.99	10.26	0.061
2024-09-20 16:50	1	0	0	0.99	10.26	0.488
2024-09-20 17:00	0	1	0	0.99	10.26	0.451
2024-09-20 17:10	0	0	1	0.99	10.26	0.061
2024-09-20 17:20	3	1	1	0.99	10.26	1.976
2024-09-20 17:30	1	1	0	0.99	10.26	0.939
2024-09-20 17:40	3	0	0	1	10.66	1.464
2024-09-20 17:50	1	1	1	1.01	11.06	1
2024-09-20 18:00	0	1	1	1.03	11.88	0.512
2024-09-20 18:10	1	0	0	1.04	12.31	0.488
2024-09-20 18:20	0	0	0	1.04	12.31	0
2024-09-20 18:30	1	1	1	1.04	12.31	1
2024-09-20 18:40	0	1	0	1.04	12.31	0.451
2024-09-20 18:50	0	0	0	1.04	12.31	0
2024-09-20 19:00	1	0	1	1.04	12.31	0.549
2024-09-20 19:10	0	1	0	1.05	12.74	0.451
2024-09-20 19:20	1	0	1	1.06	13.17	0.549
2024-09-20 19:30	0	0	1	1.06	13.17	0.061
2024-09-20 19:40	1	1	0	1.07	13.61	0.939
2024-09-20 19:50	1	1	1	1.08	14.06	1
2024-09-20 20:00	1	1	2	1.09	14.51	1.061
2024-09-20 20:10	2	1	1	1.11	15.43	1.488
2024-09-20 20:20	1	1	1	1.12	15.9	1
2024-09-20 20:30	0	1	1	1.12	15.9	0.512
2024-09-20 20:40	1	0	0	1.13	16.38	0.488
2024-09-20 20:50	0	0	0	1.13	16.38	0
2024-09-20 21:00	0	0	0	1.13	16.38	0
2024-09-20 21:10	1	0	1	1.14	16.86	0.549
2024-09-20 21:20	0	1	0	1.15	17.35	0.451
2024-09-20 21:30	0	0	0	1.16	17.85	0
2024-09-20 21:40	1	1	0	1.17	18.35	0.939
2024-09-20 21:50	9	3	6	1.18	18.85	6.111
2024-09-20 22:00	12	8	5	1.24	22.01	9.769
2024-09-20 22:10	3	4	3	1.41	31.72	3.451
2024-09-20 22:20	7	4	2	1.51	38.23	5.342
2024-09-20 22:30	6	7	4	1.55	41.05	6.329
2024-09-20 22:40	4	2	2	1.75	57.07	2.976
2024-09-20 22:50	2	2	1	1.99	80.82	1.939
2024-09-20 23:00	1	1	2	2.13	97.11	1.061
2024-09-20 23:10	1	1	1	2.15	99.6	1
2024-09-20 23:20	1	0	1	2.15	99.6	0.549
2024-09-20 23:30	1	1	1	2.14	98.35	1
2024-09-20 23:40	1	1	1	2.1	93.47	1
2024-09-20 23:50	1	0	0	2.02	84.16	0.488
2024-09-21 0:00	0	1	0	1.93	74.4	0.451
